0.000000	0.000000	-0.521390
0.000000	0.001500	-0.521390
0.000000	0.003000	-0.521389
0.000000	0.004500	-0.521385
0.000000	0.006000	-0.521373
0.000000	0.007500	-0.521345
0.000000	0.009000	-0.521291
0.000000	0.010500	-0.521194
0.000000	0.012000	-0.521033
0.000000	0.013500	-0.520779
0.000000	0.015000	-0.520401
0.000000	0.016500	-0.519867
0.000000	0.018000	-0.519153
0.000000	0.019500	-0.518253
0.000000	0.021000	-0.517189
0.000000	0.022500	-0.516013
0.000000	0.024000	-0.514796
0.000000	0.025500	-0.513586
0.000000	0.027000	-0.512347
0.000000	0.028500	-0.510881
0.000000	0.030000	-0.508775
0.000000	0.031500	-0.505435
0.000000	0.033000	-0.500284
0.000000	0.034500	-0.493115
0.000000	0.036000	-0.484435
0.000000	0.037500	-0.475504
0.000000	0.039000	-0.467924
0.000000	0.040500	-0.462845
0.000000	0.042000	-0.459887
0.000000	0.043500	-0.456323
0.000000	0.045000	-0.447933
0.000000	0.046500	-0.432068
0.000000	0.048000	-0.410693
0.000000	0.049500	-0.389975
0.000000	0.051000	-0.375987
0.000000	0.052500	-0.370909
0.000000	0.054000	-0.370614
0.000000	0.055500	-0.363074
0.000000	0.057000	-0.339811
0.000000	0.058500	-0.309215
0.000000	0.060000	-0.285993
0.000000	0.061500	-0.277701
0.000000	0.063000	-0.280151
0.000000	0.064500	-0.277036
0.000000	0.066000	-0.251336
0.000000	0.067500	-0.218156
0.000000	0.069000	-0.199880
0.000000	0.070500	-0.200952
0.000000	0.072000	-0.204729
0.000000	0.073500	-0.187716
0.000000	0.075000	-0.154531
0.000000	0.076500	-0.135541
0.000000	0.078000	-0.139445
0.000000	0.079500	-0.142532
0.000000	0.081000	-0.120914
0.000000	0.082500	-0.092874
0.000000	0.084000	-0.084822
0.000000	0.085500	-0.093906
0.000000	0.087000	-0.082409
0.000000	0.088500	-0.056144
0.000000	0.090000	-0.045445
0.000000	0.091500	-0.051348
0.000000	0.093000	-0.043896
0.000000	0.094500	-0.020099
0.000000	0.096000	-0.014328
0.000000	0.097500	-0.017640
0.000000	0.099000	-0.005437
0.000000	0.100500	0.012329
0.000000	0.102000	0.009776
0.000000	0.103500	0.014542
0.000000	0.105000	0.031519
0.000000	0.106500	0.036032
0.000000	0.108000	0.032849
0.000000	0.109500	0.051521
0.000000	0.111000	0.056944
0.000000	0.112500	0.053256
0.000000	0.114000	0.070171
0.000000	0.115500	0.078255
0.000000	0.117000	0.070696
0.000000	0.118500	0.088465
0.000000	0.120000	0.097540
0.000000	0.121500	0.084765
0.000000	0.123000	0.108545
0.000000	0.124500	0.112398
0.000000	0.126000	0.099193
0.000000	0.127500	0.128283
0.000000	0.129000	0.121969
0.000000	0.130500	0.117240
0.000000	0.132000	0.145218
0.000000	0.133500	0.127570
0.000000	0.135000	0.141359
0.000000	0.136500	0.155324
0.000000	0.138000	0.139033
0.000000	0.139500	0.163649
0.000000	0.141000	0.156292
0.000000	0.142500	0.163831
0.000000	0.144000	0.170555
0.000000	0.145500	0.163500
0.000000	0.147000	0.181800
0.000000	0.148500	0.171216
0.000000	0.150000	0.186892
0.000000	0.151500	0.180040
0.000000	0.153000	0.194674
0.000000	0.154500	0.189515
0.000000	0.156000	0.199361
0.000000	0.157500	0.199279
0.000000	0.159000	0.206366
0.000000	0.160500	0.212422
0.000000	0.162000	0.210978
0.000000	0.163500	0.220128
0.000000	0.165000	0.210717
0.000000	0.166500	0.228874
0.000000	0.168000	0.218308
0.000000	0.169500	0.237594
0.000000	0.171000	0.227924
0.000000	0.172500	0.240776
0.000000	0.174000	0.234972
0.000000	0.175500	0.239442
0.000000	0.177000	0.243134
