0.019345	-0.021022
-0.021614	-0.018259
-0.016660	0.022498
0.023598	0.015473
0.014805	-0.024385
-0.024887	-0.013558
-0.011662	0.025511
0.026202	0.010354
0.009713	-0.026722
-0.027079	-0.008374
-0.006290	0.027424
0.027740	0.004931
0.004339	-0.027985
-0.028144	-0.002979
-0.000832	0.028216
0.028225	-0.000514
-0.001050	-0.028207
-0.028125	0.002368
0.004459	0.027949
0.027735	-0.005737
-0.006221	-0.027481
-0.027135	0.007448
0.009382	0.026744
0.026394	-0.010553
-0.010996	-0.025940
-0.025322	0.012097
0.013805	0.024756
0.024343	-0.014843
-0.015253	-0.023728
-0.022846	0.016209
0.017649	0.022145
0.021725	-0.018542
-0.018925	-0.020984
-0.019860	0.019727
0.020886	0.019055
0.018664	-0.021629
-0.021984	-0.017829
-0.016492	0.022632
0.023514	0.015610
0.015265	-0.024106
-0.024428	-0.014361
-0.012846	0.024923
0.025546	0.011910
0.011614	-0.025990
-0.026263	-0.010661
-0.009008	0.026609
0.026999	0.008034
0.007782	-0.027298
-0.027500	-0.006796
-0.005048	0.027699
0.027888	0.004052
0.003831	-0.028042
-0.028146	-0.002829
-0.001034	0.028201
0.028221	0.000032
-0.000173	-0.028233
-0.028209	0.001173
0.002965	0.028122
0.028008	-0.003956
-0.004158	-0.027879
-0.027698	0.005137
0.006875	0.027473
0.027262	-0.007837
-0.008046	-0.026996
-0.026633	0.008983
0.010617	0.026279
0.026005	-0.011530
-0.011751	-0.025612
-0.025052	0.012627
0.014112	0.024579
0.024278	-0.014956
-0.015190	-0.023771
-0.023008	0.015985
0.017286	0.022434
0.022135	-0.018045
-0.018289	-0.021533
-0.020575	0.018987
0.020083	0.019920
0.019649	-0.020742
-0.020989	-0.018972
-0.017840	0.021580
0.022462	0.017124
0.016901	-0.023015
-0.023254	-0.016172
-0.014893	0.023734
0.024408	0.014139
0.013975	-0.024851
-0.025071	-0.013214
-0.011821	0.025440
0.025923	0.011049
0.010947	-0.026259
-0.026450	-0.010174
-0.008702	0.026714
0.027029	0.007927
0.007883	-0.027265
-0.027415	-0.007112
-0.005592	0.027582
0.027757	0.004825
0.004832	-0.027900
-0.027998	-0.004072
-0.002531	0.028077
0.028141	0.001779
0.001822	-0.028199
-0.028234	-0.001078
0.000459	0.028232
0.028210	-0.001194
-0.001129	-0.028191
-0.028151	0.001856
0.003371	0.028073
0.027989	-0.004088
-0.004018	-0.027896
-0.027768	0.004727
0.006203	0.027619
0.027491	-0.006904
-0.006845	-0.027326
-0.027097	0.007536
0.008957	0.026877
0.026721	-0.009641
-0.009606	-0.026484
-0.026137	0.010278
0.011628	0.025848
0.025675	-0.012293
-0.012293	-0.025366
-0.024888	0.012942
0.014204	0.024527
0.024349	-0.014845
-0.014886	-0.023967
-0.023346	0.015505
0.016661	0.022914
0.022742	-0.017270
-0.017352	-0.022288
-0.021516	0.017933
0.018965	0.021016
0.020858	-0.019532
-0.019651	-0.020337
-0.019414	0.020182
0.021076	0.018852
0.018719	-0.021589
-0.021738	-0.018138
-0.017071	0.022207
0.022952	0.016457
0.016358	-0.023402
-0.023567	-0.015728
-0.014534	0.023966
0.024558	0.013881
0.013823	-0.024936
-0.025104	-0.013161
-0.011862	0.025426
0.025870	0.011186
0.011176	-0.026171
-0.026327	-0.010496
-0.009123	0.026570
0.026878	0.008440
0.008480	-0.027101
-0.027233	-0.007801
-0.006382	0.027399
0.027588	0.005708
0.005799	-0.027737
-0.027834	-0.005134
-0.003700	0.027929
0.028021	0.003047
0.003186	-0.028102
-0.028157	-0.002547
-0.001123	0.028190
0.028209	0.000500
0.000680	-0.028230
-0.028238	-0.000074
0.001321	0.028216
0.028184	-0.001910
-0.001695	-0.028155
-0.028112	0.002266
0.003619	0.028045
0.027981	-0.004173
-0.003935	-0.027910
-0.027813	0.004472
0.005775	0.027708
0.027628	-0.006297
-0.006048	-0.027520
-0.027367	0.006555
0.007805	0.027228
0.027143	-0.008300
-0.008052	-0.027002
-0.026788	0.008535
0.009730	0.026618
0.026535	-0.010205
-0.009971	-0.026362
-0.026081	0.010436
0.011577	0.025880
0.025804	-0.012038
-0.011829	-0.025598
-0.025243	0.012281
0.013368	0.025008
0.024942	-0.013819
-0.013645	-0.024699
-0.024261	0.014088
0.015118	0.023989
0.023935	-0.015561
-0.015430	-0.023653
-0.023122	0.015865
0.016833	0.022808
0.022767	-0.017269
-0.017185	-0.022442
-0.021809	0.017611
0.018509	0.021452
0.021425	-0.018936
-0.018899	-0.021053
-0.020311	0.019312
0.020132	0.019907
0.019896	-0.020543
-0.020554	-0.019476
-0.018622	0.020946
0.021678	0.018171
0.018179	-0.022068
-0.022119	-0.017712
-0.016744	0.022484
0.023120	0.016249
0.016277	-0.023480
-0.023565	-0.015765
-0.014688	0.023894
0.024429	0.014151
0.014202	-0.024750
-0.024859	-0.013650
-0.012472	0.025145
0.025575	0.011899
0.011973	-0.025852
-0.025973	-0.011387
-0.010119	0.026210
0.026536	0.009517
0.009612	-0.026763
-0.026884	-0.008998
-0.007656	0.027067
0.027294	0.007030
0.007143	-0.027467
-0.027573	-0.006507
-0.005106	0.027699
0.027836	0.004460
0.004586	-0.027951
-0.028029	-0.003932
-0.002490	0.028095
0.028152	0.001829
0.001958	-0.028206
-0.028241	-0.001290
0.000177	0.028244
0.028232	-0.000850
-0.000728	-0.028223
-0.028197	0.001407
0.002882	0.028135
0.028065	-0.003565
-0.003462	-0.027989
-0.027883	0.004149
0.005615	0.027753
0.027636	-0.006305
-0.006233	-0.027488
-0.027283	0.006924
0.008361	0.027079
0.026925	-0.009055
-0.009024	-0.026701
-0.026375	0.009716
0.011102	0.026092
0.025911	-0.011794
-0.011812	-0.025604
-0.025136	0.012496
0.013808	0.024769
0.024571	-0.014488
-0.014560	-0.024176
-0.023548	0.015225
0.016437	0.023094
0.022888	-0.017094
-0.017219	-0.022404
-0.021601	0.017849
0.018936	0.021060
0.020855	-0.019554
-0.019725	-0.020283
-0.019301	0.020306
0.021244	0.018677
0.018484	-0.021806
-0.022011	-0.017831
-0.016675	0.022524
0.023296	0.015977
0.015806	-0.023786
-0.024006	-0.015083
-0.013769	0.024436
0.025034	0.013013
0.012871	-0.025437
-0.025652	-0.012097
-0.010655	0.025987
0.026411	0.009859
0.009754	-0.026718
-0.026905	-0.008948
-0.007414	0.027139
0.027403	0.006600
0.006536	-0.027609
-0.027747	-0.005721
-0.004138	0.027879
0.028005	0.003328
0.003305	-0.028111
-0.028183	-0.002503
-0.000914	0.028220
0.028236	0.000126
0.000143	-0.028250
-0.028244	0.000628
0.002186	0.028195
0.028132	-0.002936
-0.002883	-0.028065
-0.027973	0.003610
0.005107	0.027851
0.027740	-0.005808
-0.005727	-0.027606
-0.027424	0.006402
0.007815	0.027243
0.027110	-0.008464
-0.008364	-0.026921
-0.026650	0.008983
0.010300	0.026422
0.026289	-0.010895
-0.010786	-0.026056
-0.025697	0.011352
0.012567	0.025430
0.025313	-0.013112
-0.013003	-0.025044
-0.024597	0.013521
0.014632	0.024299
0.024208	-0.015132
-0.015035	-0.023908
-0.023374	0.015509
0.016520	0.023048
0.022988	-0.016980
-0.016903	-0.022658
-0.022036	0.017339
0.018253	0.021683
0.021656	-0.018679
-0.018627	-0.021298
-0.020586	0.019030
0.019849	0.020205
0.020211	-0.020243
-0.020222	-0.019824
-0.019021	0.020593
0.021319	0.018612
0.018651	-0.021684
-0.021693	-0.018234
-0.017340	0.022033
0.022666	0.016903
0.016973	-0.023000
-0.023038	-0.016528
-0.015546	0.023345
0.023885	0.015083
0.015185	-0.024186
-0.024247	-0.014716
-0.013652	0.024517
0.024965	0.013169
0.013304	-0.025229
-0.025305	-0.012815
-0.011682	0.025536
0.025893	0.011184
0.011355	-0.026117
-0.026200	-0.010855
-0.009669	0.026389
0.026660	0.009166
0.009375	-0.026841
-0.026923	-0.008875
-0.007652	0.027069
0.027263	0.007155
0.007405	-0.027401
-0.027474	-0.006916
-0.005677	0.027578
0.027705	0.005196
0.005489	-0.027803
-0.027861	-0.005021
-0.003784	0.027927
0.027999	0.003330
0.003667	-0.028061
