0.024733	-0.014298
-0.007106	-0.027360
-0.028218	0.000091
-0.006158	0.027552
0.025192	0.012826
0.019303	-0.021053
-0.015230	-0.023839
-0.026653	0.008881
0.002662	0.028201
0.027984	0.004437
0.012016	-0.025807
-0.021868	-0.018020
-0.022429	0.016818
0.011199	0.026032
0.028121	-0.004342
0.003553	-0.028121
-0.026341	-0.010432
-0.015983	0.023092
0.018639	0.021287
0.025590	-0.012673
-0.005277	-0.027775
-0.028188	-0.001789
-0.007974	0.027055
0.024284	0.014467
0.020623	-0.019776
-0.013614	-0.024787
-0.027215	0.007068
0.000795	0.028302
0.027611	0.006268
0.013676	-0.024995
-0.020628	-0.019416
-0.023524	0.015257
0.009463	0.026717
0.028317	-0.002500
0.005398	-0.027850
-0.025604	-0.012147
-0.017498	0.021942
0.017198	0.022481
0.026338	-0.010993
-0.003426	-0.028072
-0.028031	-0.003660
-0.009755	0.026435
0.023271	0.016047
0.021854	-0.018415
-0.011939	-0.025628
-0.027654	0.005225
-0.001075	0.028275
0.027120	0.008074
0.015277	-0.024078
-0.019296	-0.020727
-0.024514	0.013628
0.007685	0.027282
0.028393	-0.000644
0.007218	-0.027461
-0.024753	-0.013807
-0.018936	0.020694
0.015682	0.023577
0.026974	-0.009265
-0.001561	-0.028250
-0.027748	-0.005513
-0.011495	0.025697
0.022159	0.017557
0.022992	-0.016974
-0.010211	-0.026359
-0.027969	0.003361
-0.002943	0.028121
0.026514	0.009846
0.016811	-0.023058
-0.017879	-0.021947
-0.025394	0.011939
0.005873	0.027726
0.028349	0.001215
0.009005	-0.026956
-0.023791	-0.015406
-0.020290	0.019353
0.014098	0.024568
0.027495	-0.007496
0.000310	-0.028307
-0.027341	-0.007340
-0.013184	0.024842
0.020951	0.018992
0.024030	-0.015461
-0.008440	-0.026977
-0.028159	0.001484
-0.004798	0.027841
0.025795	0.011577
0.018272	-0.021940
-0.016383	-0.023072
-0.026161	0.010198
0.004034	0.028046
0.028184	0.003071
0.010753	-0.026337
-0.022723	-0.016936
-0.021555	0.017926
0.012452	0.025451
0.027899	-0.005693
0.002178	-0.028244
-0.026811	-0.009132
-0.014817	0.023876
0.019654	0.020344
0.024966	-0.013881
-0.006632	-0.027479
-0.028223	-0.000399
-0.006633	0.027435
0.024966	0.013259
0.019655	-0.020729
-0.014816	-0.024096
-0.026811	0.008412
0.002177	0.028240
0.027898	0.004916
0.012453	-0.025606
-0.021554	-0.018391
-0.022724	0.016419
0.010752	0.026222
0.028184	-0.003864
0.004035	-0.028062
-0.026161	-0.010883
-0.016384	0.022803
0.018272	0.021607
0.025796	-0.012241
-0.004797	-0.027864
-0.028159	-0.002278
-0.008441	0.026905
0.024030	0.014885
0.020952	-0.019430
-0.013183	-0.025017
-0.027341	0.006591
0.000309	0.028307
0.027495	0.006741
