0.019891	-0.020506
-0.020604	-0.019379
-0.018431	0.021074
0.021870	0.017887
0.017810	-0.022325
-0.022448	-0.017251
-0.016178	0.022862
0.023523	0.015592
0.015549	-0.023921
-0.024063	-0.014949
-0.013761	0.024416
0.024944	0.013138
0.013129	-0.025282
-0.025431	-0.012494
-0.011204	0.025721
0.026120	0.010551
0.010573	-0.026394
-0.026539	-0.009910
-0.008535	0.026762
0.027041	0.007858
0.007907	-0.027249
-0.027376	-0.007222
-0.005782	0.027530
0.027700	0.005088
0.005157	-0.027839
-0.027933	-0.004456
-0.002973	0.028016
0.028091	0.002268
0.002350	-0.028159
-0.028204	-0.001642
-0.000137	0.028216
0.028211	-0.000572
-0.000485	-0.028207
-0.028186	0.001194
0.002696	0.028127
0.028058	-0.003402
-0.003319	-0.027983
-0.027880	0.004021
0.005497	0.027751
0.027634	-0.006194
-0.006123	-0.027489
-0.027289	0.006811
0.008239	0.027090
0.026942	-0.008919
-0.008867	-0.026728
-0.026418	0.009534
0.010893	0.026153
0.025989	-0.011549
-0.011524	-0.025708
-0.025277	0.012163
0.013433	0.024948
0.024783	-0.014060
-0.014064	-0.024437
-0.023878	0.014669
0.015835	0.023488
0.023333	-0.016426
-0.016463	-0.022926
-0.022234	0.017027
0.018075	0.021787
0.021653	-0.018625
-0.018694	-0.021190
-0.020364	0.019212
0.020132	0.019864
0.019757	-0.020635
-0.020735	-0.019242
-0.018285	0.021201
0.021988	0.017738
0.017663	-0.022439
-0.022564	-0.017102
-0.016020	0.022974
0.023626	0.015431
0.015391	-0.024020
-0.024163	-0.014788
-0.013593	0.024512
0.025031	0.012968
0.012961	-0.025364
-0.025514	-0.012324
-0.011028	0.025799
0.026190	0.010373
0.010397	-0.026460
-0.026604	-0.009732
-0.008353	0.026823
0.027094	0.007674
0.007725	-0.027297
-0.027423	-0.007038
-0.005595	0.027572
0.027735	0.004899
0.004970	-0.027869
-0.027960	-0.004268
-0.002783	0.028039
0.028108	0.002077
0.002160	-0.028171
-0.028212	-0.001451
0.000054	0.028219
0.028209	-0.000763
-0.000676	-0.028201
-0.028174	0.001384
0.002886	0.028111
0.028038	-0.003591
-0.003509	-0.027958
-0.027849	0.004210
0.005684	0.027715
0.027596	-0.006379
-0.006310	-0.027446
-0.027239	0.006996
0.008420	0.027036
0.026886	-0.009099
-0.009049	-0.026667
-0.026350	0.009714
0.011067	0.026080
0.025916	-0.011722
-0.011699	-0.025630
-0.025191	0.012335
0.013599	0.024857
0.024693	-0.014224
-0.014231	-0.024343
-0.023775	0.014833
0.015991	0.023380
0.023227	-0.016579
-0.016619	-0.022816
-0.022116	0.017180
0.018219	0.021665
0.021532	-0.018766
-0.018838	-0.021065
-0.020230	0.019352
0.020264	0.019727
0.019622	-0.020763
-0.020865	-0.019104
